id_leitura,id_sensor,id_peca,sensor_tipo,leitura_data_hora,tempo_uso,ciclos,temperatura,vibracao,falha,risco_falha
1960,4,2,vibracao,2025-08-18 22:55:33.578802,5.77,15,61.59,1.923,0,baixo
1961,4,2,vibracao,2025-08-18 23:25:33.578802,6.55,16,56.22,2.202,0,baixo
1962,4,2,vibracao,2025-08-18 23:55:33.578802,7.5,17,64.77,2.453,0,baixo
1963,4,2,vibracao,2025-08-19 00:25:33.578802,8.19,18,62.11,2.255,0,baixo
1964,4,2,vibracao,2025-08-19 00:55:33.578802,8.97,18,61.31,2.401,0,baixo
1965,4,2,vibracao,2025-08-19 01:25:33.578802,9.78,20,64.72,2.179,0,baixo
1966,4,2,vibracao,2025-08-19 01:55:33.578802,10.19,20,63.07,2.238,0,baixo
1967,4,2,vibracao,2025-08-19 02:25:33.578802,10.42,20,62.59,2.62,0,baixo
1968,4,2,vibracao,2025-08-19 02:55:33.578802,10.62,22,66.08,2.422,0,baixo
1969,4,2,vibracao,2025-08-19 03:25:33.578802,11.1,22,67.92,2.456,0,baixo
1970,4,2,vibracao,2025-08-19 03:55:33.578802,11.5,23,69.58,2.164,0,baixo
1971,4,2,vibracao,2025-08-19 04:25:33.578802,11.75,23,68.66,2.232,0,baixo
1972,4,2,vibracao,2025-08-19 04:55:33.578802,12.09,24,67.19,2.343,0,baixo
1973,4,2,vibracao,2025-08-19 05:25:33.578802,12.39,24,70.87,2.094,0,baixo
1974,4,2,vibracao,2025-08-19 05:55:33.578802,13.32,26,70.6,1.674,0,baixo
1975,4,2,vibracao,2025-08-19 06:25:33.578802,13.63,29,68.96,2.376,0,baixo
1976,4,2,vibracao,2025-08-19 06:55:33.578802,14.26,30,70.5,2.529,0,baixo
1977,4,2,vibracao,2025-08-19 07:25:33.578802,14.94,31,71.96,2.315,0,baixo
1978,4,2,vibracao,2025-08-19 07:55:33.578802,15.57,31,66.63,2.162,0,baixo
1979,4,2,vibracao,2025-08-19 08:25:33.578802,15.85,32,65.44,2.235,0,baixo
1980,4,2,vibracao,2025-08-19 08:55:33.578802,16.31,34,65.37,1.823,0,baixo
1981,4,2,vibracao,2025-08-19 09:25:33.578802,16.55,34,63.21,2.25,0,baixo
1982,4,2,vibracao,2025-08-19 09:55:33.578802,17.07,34,65.86,2.062,0,baixo
1983,4,2,vibracao,2025-08-19 10:25:33.578802,17.42,36,60.99,2.176,0,baixo
1984,4,2,vibracao,2025-08-19 10:55:33.578802,18.07,36,65.2,2.07,0,baixo
1985,4,2,vibracao,2025-08-19 11:25:33.578802,18.82,37,60.72,2.055,0,baixo
1986,4,2,vibracao,2025-08-19 11:55:33.578802,19.45,39,63.36,2.138,0,baixo
1987,4,2,vibracao,2025-08-19 12:25:33.578802,19.99,40,55.29,2.558,0,baixo
1988,4,2,vibracao,2025-08-19 12:55:33.578802,20.5,41,58.18,2.283,0,baixo
1989,4,2,vibracao,2025-08-19 13:25:33.578802,21.38,44,55.59,2.154,0,baixo
1990,4,2,vibracao,2025-08-19 13:55:33.578802,21.75,45,59.42,2.627,0,baixo
1991,4,2,vibracao,2025-08-19 14:25:33.578802,22.54,46,59.15,2.485,0,baixo
1992,4,2,vibracao,2025-08-19 14:55:33.578802,23.35,48,51.14,1.879,0,baixo
1993,4,2,vibracao,2025-08-19 15:25:33.578802,23.88,48,56.23,2.727,0,baixo
1994,4,2,vibracao,2025-08-19 15:55:33.578802,24.32,49,56.01,2.505,0,baixo
1995,4,2,vibracao,2025-08-19 16:25:33.578802,24.89,52,54.22,2.696,0,baixo
1996,4,2,vibracao,2025-08-19 16:55:33.578802,25.17,53,54.35,2.454,0,baixo
1997,4,2,vibracao,2025-08-19 17:25:33.578802,25.41,53,54.0,2.915,0,baixo
1998,4,2,vibracao,2025-08-19 17:55:33.578802,25.7,55,54.56,2.427,0,baixo
1999,4,2,vibracao,2025-08-19 18:25:33.578802,26.05,55,51.08,1.869,0,baixo
2000,4,2,vibracao,2025-08-19 18:55:33.578802,26.65,58,55.42,2.322,0,baixo
2001,4,2,vibracao,2025-08-19 19:25:33.578802,27.53,61,53.99,2.691,0,baixo
2002,4,2,vibracao,2025-08-19 19:55:33.578802,27.92,61,54.34,2.611,0,baixo
2003,4,2,vibracao,2025-08-19 20:25:33.578802,28.86,62,55.68,2.557,0,baixo
2004,4,2,vibracao,2025-08-19 20:55:33.578802,29.83,62,53.08,2.356,0,baixo
2005,4,2,vibracao,2025-08-19 21:25:33.578802,30.8,65,53.38,2.629,0,baixo
2006,4,2,vibracao,2025-08-19 21:55:33.578802,31.67,67,56.85,2.639,0,baixo
2007,4,2,vibracao,2025-08-19 22:25:33.578802,32.16,68,60.79,2.646,0,baixo
2008,4,2,vibracao,2025-08-19 22:55:33.578802,32.41,69,56.88,2.793,0,baixo
2009,4,2,vibracao,2025-08-19 23:25:33.578802,33.07,71,60.37,2.719,0,baixo
2010,4,2,vibracao,2025-08-19 23:55:33.578802,33.72,75,59.85,2.63,0,baixo
2011,4,2,vibracao,2025-08-20 00:25:33.578802,34.6,75,60.68,2.456,0,baixo
2012,4,2,vibracao,2025-08-20 00:55:33.578802,35.59,75,64.17,3.061,0,baixo
2013,4,2,vibracao,2025-08-20 01:25:33.578802,36.2,75,65.65,3.226,0,baixo
2014,4,2,vibracao,2025-08-20 01:55:33.578802,36.68,75,63.83,3.174,0,baixo
2015,4,2,vibracao,2025-08-20 02:25:33.578802,37.03,76,68.64,2.92,0,baixo
2016,4,2,vibracao,2025-08-20 02:55:33.578802,37.23,76,67.71,2.33,0,baixo
2017,4,2,vibracao,2025-08-20 03:25:33.578802,37.84,76,67.24,2.308,0,baixo
2018,4,2,vibracao,2025-08-20 03:55:33.578802,38.48,78,68.93,2.635,0,baixo
2019,4,2,vibracao,2025-08-20 04:25:33.578802,39.34,79,72.48,2.774,0,baixo
2020,4,2,vibracao,2025-08-20 04:55:33.578802,39.94,81,70.56,2.778,0,baixo
2021,4,2,vibracao,2025-08-20 05:25:33.578802,40.88,83,68.21,2.869,0,baixo
2022,4,2,vibracao,2025-08-20 05:55:33.578802,41.58,84,69.55,2.486,0,baixo
2023,4,2,vibracao,2025-08-20 06:25:33.578802,42.45,84,69.8,3.249,0,baixo
2024,4,2,vibracao,2025-08-20 06:55:33.578802,42.77,84,70.59,3.228,0,baixo
2025,4,2,vibracao,2025-08-20 07:25:33.578802,43.65,84,69.53,2.537,0,baixo
2026,4,2,vibracao,2025-08-20 07:55:33.578802,44.4,84,72.09,2.411,0,baixo
2027,4,2,vibracao,2025-08-20 08:25:33.578802,44.73,85,67.73,2.861,0,baixo
2028,4,2,vibracao,2025-08-20 08:55:33.578802,45.08,86,64.36,3.207,0,baixo
2029,4,2,vibracao,2025-08-20 09:25:33.578802,46.02,93,67.15,2.915,0,baixo
2030,4,2,vibracao,2025-08-20 09:55:33.578802,46.25,94,65.12,2.994,0,baixo
2031,4,2,vibracao,2025-08-20 10:25:33.578802,46.82,95,62.3,2.83,0,baixo
2032,4,2,vibracao,2025-08-20 10:55:33.578802,47.27,97,62.78,2.988,0,baixo
2033,4,2,vibracao,2025-08-20 11:25:33.578802,48.0,102,62.42,3.211,0,baixo
2034,4,2,vibracao,2025-08-20 11:55:33.578802,48.87,102,64.1,3.091,0,baixo
2035,4,2,vibracao,2025-08-20 12:25:33.578802,49.36,105,58.36,3.147,0,baixo
2036,4,2,vibracao,2025-08-20 12:55:33.578802,49.9,105,60.65,2.595,0,baixo
2037,4,2,vibracao,2025-08-20 13:25:33.578802,50.89,106,63.05,3.563,0,baixo
2038,4,2,vibracao,2025-08-20 13:55:33.578802,51.72,106,57.81,2.628,0,baixo
2039,4,2,vibracao,2025-08-20 14:25:33.578802,52.63,106,56.9,3.094,0,baixo
2040,4,2,vibracao,2025-08-20 14:55:33.578802,53.19,106,57.78,3.025,0,baixo
2041,4,2,vibracao,2025-08-20 15:25:33.578802,53.57,107,56.74,3.044,0,baixo
2042,4,2,vibracao,2025-08-20 15:55:33.578802,54.1,107,57.76,3.296,0,baixo
2043,4,2,vibracao,2025-08-20 16:25:33.578802,54.88,109,54.46,2.919,0,baixo
2044,4,2,vibracao,2025-08-20 16:55:33.578802,55.16,109,55.67,2.992,0,baixo
2045,4,2,vibracao,2025-08-20 17:25:33.578802,55.58,109,55.49,2.82,0,baixo
2046,4,2,vibracao,2025-08-20 17:55:33.578802,55.82,109,53.51,3.39,0,baixo
2047,4,2,vibracao,2025-08-20 18:25:33.578802,56.36,109,53.97,3.184,0,baixo
2048,4,2,vibracao,2025-08-20 18:55:33.578802,57.22,110,54.37,3.293,0,baixo
2049,4,2,vibracao,2025-08-20 19:25:33.578802,57.44,112,52.49,3.345,0,baixo
2050,4,2,vibracao,2025-08-20 19:55:33.578802,58.18,114,54.49,3.656,0,baixo
2051,4,2,vibracao,2025-08-20 20:25:33.578802,59.13,115,58.48,3.629,0,baixo
2052,4,2,vibracao,2025-08-20 20:55:33.578802,59.52,115,58.33,3.261,0,baixo
2053,4,2,vibracao,2025-08-20 21:25:33.578802,60.28,117,56.22,3.236,0,baixo
2054,4,2,vibracao,2025-08-20 21:55:33.578802,61.26,119,58.14,3.083,0,baixo
2055,4,2,vibracao,2025-08-20 22:25:33.578802,62.22,123,60.89,3.427,0,baixo
2056,4,2,vibracao,2025-08-20 22:55:33.578802,62.61,124,60.93,3.426,0,baixo
2057,4,2,vibracao,2025-08-20 23:25:33.578802,62.89,124,62.61,3.071,0,baixo
2058,4,2,vibracao,2025-08-20 23:55:33.578802,63.21,125,63.18,3.441,0,baixo
2059,4,2,vibracao,2025-08-21 00:25:33.578802,63.97,126,63.68,3.527,0,baixo
2060,4,2,vibracao,2025-08-21 00:55:33.578802,64.75,127,64.05,3.008,0,baixo
2061,4,2,vibracao,2025-08-21 01:25:33.578802,65.49,128,63.23,3.35,0,baixo
2062,4,2,vibracao,2025-08-21 01:55:33.578802,65.96,129,67.59,3.296,0,medio
2063,4,2,vibracao,2025-08-21 02:25:33.578802,66.3,130,66.84,3.318,0,medio
2064,4,2,vibracao,2025-08-21 02:55:33.578802,66.96,130,65.09,3.091,0,baixo
2065,4,2,vibracao,2025-08-21 03:25:33.578802,67.55,130,67.8,2.882,0,baixo
2066,4,2,vibracao,2025-08-21 03:55:33.578802,68.33,133,70.96,3.169,0,medio
2067,4,2,vibracao,2025-08-21 04:25:33.578802,68.89,135,66.48,3.147,0,medio
2068,4,2,vibracao,2025-08-21 04:55:33.578802,69.36,136,68.45,3.469,0,medio
2069,4,2,vibracao,2025-08-21 05:25:33.578802,69.79,136,70.79,3.479,0,medio
2070,4,2,vibracao,2025-08-21 05:55:33.578802,70.16,136,73.18,3.471,0,medio
2071,4,2,vibracao,2025-08-21 06:25:33.578802,70.57,136,72.41,3.049,0,medio
2072,4,2,vibracao,2025-08-21 06:55:33.578802,70.85,137,73.15,3.125,0,medio
2073,4,2,vibracao,2025-08-21 07:25:33.578802,71.33,137,70.52,3.258,0,medio
2074,4,2,vibracao,2025-08-21 07:55:33.578802,71.56,138,69.34,3.424,0,medio
2075,4,2,vibracao,2025-08-21 08:25:33.578802,71.9,138,70.68,3.34,0,medio
2076,4,2,vibracao,2025-08-21 08:55:33.578802,72.7,139,66.9,3.516,0,medio
2077,4,2,vibracao,2025-08-21 09:25:33.578802,73.16,140,66.0,3.691,0,medio
2078,4,2,vibracao,2025-08-21 09:55:33.578802,73.9,142,64.86,3.214,0,medio
2079,4,2,vibracao,2025-08-21 10:25:33.578802,74.67,145,68.0,3.242,0,medio
2080,4,2,vibracao,2025-08-21 10:55:33.578802,75.34,149,63.59,3.536,0,medio
2081,4,2,vibracao,2025-08-21 11:25:33.578802,76.3,152,65.92,3.504,1,medio
2082,4,2,vibracao,2025-08-21 11:55:33.578802,76.52,153,63.35,3.716,0,medio
2083,4,2,vibracao,2025-08-21 12:25:33.578802,77.31,154,64.05,3.547,0,medio
2084,4,2,vibracao,2025-08-21 12:55:33.578802,78.28,156,59.08,3.999,0,medio
2085,4,2,vibracao,2025-08-21 13:25:33.578802,79.17,158,58.98,3.186,0,medio
2086,4,2,vibracao,2025-08-21 13:55:33.578802,79.5,159,59.99,3.8,0,medio
2087,4,2,vibracao,2025-08-21 14:25:33.578802,79.96,159,57.53,3.647,0,medio
2088,4,2,vibracao,2025-08-21 14:55:33.578802,80.3,161,53.03,3.256,0,baixo
2089,4,2,vibracao,2025-08-21 15:25:33.578802,80.98,161,54.36,3.1,0,baixo
2090,4,2,vibracao,2025-08-21 15:55:33.578802,81.75,163,54.26,3.353,0,medio
2091,4,2,vibracao,2025-08-21 16:25:33.578802,82.21,163,53.93,3.943,0,medio
2092,4,2,vibracao,2025-08-21 16:55:33.578802,82.84,165,56.69,3.929,0,medio
2093,4,2,vibracao,2025-08-21 17:25:33.578802,83.59,167,55.88,3.639,0,medio
2094,4,2,vibracao,2025-08-21 17:55:33.578802,84.13,170,55.5,3.596,0,medio
2095,4,2,vibracao,2025-08-21 18:25:33.578802,85.01,173,58.91,3.494,0,medio
2096,4,2,vibracao,2025-08-21 18:55:33.578802,85.83,174,57.62,3.676,0,medio
2097,4,2,vibracao,2025-08-21 19:25:33.578802,86.08,174,57.27,3.608,0,medio
2098,4,2,vibracao,2025-08-21 19:55:33.578802,86.78,175,53.6,4.167,0,medio
2099,4,2,vibracao,2025-08-21 20:25:33.578802,87.16,176,56.97,3.438,0,medio
2100,4,2,vibracao,2025-08-21 20:55:33.578802,87.81,178,58.11,3.86,0,medio
2101,4,2,vibracao,2025-08-21 21:25:33.578802,88.78,179,57.62,4.218,0,medio
2102,4,2,vibracao,2025-08-21 21:55:33.578802,89.68,180,62.33,3.989,0,medio
2103,4,2,vibracao,2025-08-21 22:25:33.578802,90.2,180,60.3,3.522,0,medio
2104,4,2,vibracao,2025-08-21 22:55:33.578802,90.64,181,58.99,3.426,0,medio
2105,4,2,vibracao,2025-08-21 23:25:33.578802,91.02,182,60.45,3.889,0,medio
2106,4,2,vibracao,2025-08-21 23:55:33.578802,91.65,183,67.42,3.87,0,medio
2107,4,2,vibracao,2025-08-22 00:25:33.578802,91.94,186,63.62,4.152,0,medio
2108,4,2,vibracao,2025-08-22 00:55:33.578802,92.58,187,61.69,3.993,0,medio
2109,4,2,vibracao,2025-08-22 01:25:33.578802,92.78,187,65.35,3.738,0,medio
2110,4,2,vibracao,2025-08-22 01:55:33.578802,93.24,188,64.11,3.73,0,medio
2111,4,2,vibracao,2025-08-22 02:25:33.578802,93.62,190,69.95,3.553,1,medio
2112,4,2,vibracao,2025-08-22 02:55:33.578802,94.59,191,65.62,3.929,0,medio
2113,4,2,vibracao,2025-08-22 03:25:33.578802,95.38,193,67.35,3.562,0,medio
2114,4,2,vibracao,2025-08-22 03:55:33.578802,95.86,195,70.5,4.153,0,medio
2115,4,2,vibracao,2025-08-22 04:25:33.578802,96.13,197,72.99,4.082,0,medio
2116,4,2,vibracao,2025-08-22 04:55:33.578802,96.74,197,71.25,4.083,0,medio
2117,4,2,vibracao,2025-08-22 05:25:33.578802,97.11,197,69.34,3.619,0,medio
2118,4,2,vibracao,2025-08-22 05:55:33.578802,97.74,197,72.05,3.921,0,medio
2119,4,2,vibracao,2025-08-22 06:25:33.578802,98.61,199,70.86,3.879,0,medio
2120,4,2,vibracao,2025-08-22 06:55:33.578802,99.3,199,73.58,4.013,0,alto
2121,4,2,vibracao,2025-08-22 07:25:33.578802,100.01,203,72.81,4.14,1,alto
2122,4,2,vibracao,2025-08-22 07:55:33.578802,100.64,203,69.88,3.889,0,medio
2123,4,2,vibracao,2025-08-22 08:25:33.578802,101.59,203,71.71,3.912,0,medio
2124,4,2,vibracao,2025-08-22 08:55:33.578802,102.53,203,70.16,4.215,0,alto
2125,4,2,vibracao,2025-08-22 09:25:33.578802,103.14,204,71.38,3.775,0,medio
2126,4,2,vibracao,2025-08-22 09:55:33.578802,103.59,205,69.4,3.88,0,medio
2127,4,2,vibracao,2025-08-22 10:25:33.578802,104.15,206,68.16,4.079,0,medio
2128,4,2,vibracao,2025-08-22 10:55:33.578802,104.5,206,68.59,4.307,0,alto
2129,4,2,vibracao,2025-08-22 11:25:33.578802,105.21,207,65.23,3.853,0,medio
2130,4,2,vibracao,2025-08-22 11:55:33.578802,105.81,207,62.79,4.552,0,medio
2131,4,2,vibracao,2025-08-22 12:25:33.578802,106.09,211,63.52,3.781,0,medio
2132,4,2,vibracao,2025-08-22 12:55:33.578802,106.45,212,61.5,4.514,0,medio
2133,4,2,vibracao,2025-08-22 13:25:33.578802,107.04,212,62.25,4.435,0,medio
2134,4,2,vibracao,2025-08-22 13:55:33.578802,107.95,212,60.35,3.792,0,medio
2135,4,2,vibracao,2025-08-22 14:25:33.578802,108.6,213,60.1,3.753,0,medio
2136,4,2,vibracao,2025-08-22 14:55:33.578802,109.34,214,56.44,4.355,0,medio
2137,4,2,vibracao,2025-08-22 15:25:33.578802,109.82,215,58.83,4.09,0,medio
2138,4,2,vibracao,2025-08-22 15:55:33.578802,110.47,216,55.03,3.945,0,medio
2139,4,2,vibracao,2025-08-22 16:25:33.578802,111.03,217,58.61,4.661,0,medio
2140,4,2,vibracao,2025-08-22 16:55:33.578802,111.76,217,58.27,3.92,0,medio
2141,4,2,vibracao,2025-08-22 17:25:33.578802,112.0,219,56.96,4.046,0,medio
2142,4,2,vibracao,2025-08-22 17:55:33.578802,112.59,219,56.81,4.084,0,medio
2143,4,2,vibracao,2025-08-22 18:25:33.578802,113.03,219,55.91,3.543,0,medio
2144,4,2,vibracao,2025-08-22 18:55:33.578802,113.49,222,55.44,4.28,0,medio
2145,4,2,vibracao,2025-08-22 19:25:33.578802,114.46,226,56.85,4.054,0,medio
2146,4,2,vibracao,2025-08-22 19:55:33.578802,114.81,229,60.92,4.497,0,alto
2147,4,2,vibracao,2025-08-22 20:25:33.578802,115.25,229,58.33,4.537,0,alto
2148,4,2,vibracao,2025-08-22 20:55:33.578802,115.86,230,56.19,4.371,0,medio
2149,4,2,vibracao,2025-08-22 21:25:33.578802,116.75,232,56.35,4.392,0,medio
2150,4,2,vibracao,2025-08-22 21:55:33.578802,117.29,232,57.71,4.38,0,alto
2151,4,2,vibracao,2025-08-22 22:25:33.578802,118.08,232,60.57,4.176,0,alto
2152,4,2,vibracao,2025-08-22 22:55:33.578802,118.97,232,64.54,4.211,0,alto
2153,4,2,vibracao,2025-08-22 23:25:33.578802,119.41,235,61.46,4.71,0,alto
2154,4,2,vibracao,2025-08-22 23:55:33.578802,119.93,236,66.93,4.573,0,alto
2155,4,2,vibracao,2025-08-23 00:25:33.578802,120.41,237,65.75,4.45,0,alto
2156,4,2,vibracao,2025-08-23 00:55:33.578802,121.28,237,67.36,4.562,0,alto
2157,4,2,vibracao,2025-08-23 01:25:33.578802,121.52,237,68.31,4.4,1,alto
2158,4,2,vibracao,2025-08-23 01:55:33.578802,121.96,237,69.52,4.468,0,alto
2159,4,2,vibracao,2025-08-23 02:25:33.578802,122.71,237,68.62,4.582,0,alto
2160,4,2,vibracao,2025-08-23 02:55:33.578802,123.36,238,65.98,3.927,0,alto
2161,4,2,vibracao,2025-08-23 03:25:33.578802,123.91,242,69.87,4.69,0,alto
2162,4,2,vibracao,2025-08-23 03:55:33.578802,124.54,243,69.95,4.684,1,alto
2163,4,2,vibracao,2025-08-23 04:25:33.578802,124.9,246,72.61,4.293,0,alto
2164,4,2,vibracao,2025-08-23 04:55:33.578802,125.44,247,72.83,4.81,0,alto
2165,4,2,vibracao,2025-08-23 05:25:33.578802,126.04,247,72.19,3.954,0,alto
2166,4,2,vibracao,2025-08-23 05:55:33.578802,126.96,250,75.97,4.618,0,alto
2167,4,2,vibracao,2025-08-23 06:25:33.578802,127.37,253,71.63,4.553,0,alto
2168,4,2,vibracao,2025-08-23 06:55:33.578802,128.27,254,68.63,4.482,0,alto
2169,4,2,vibracao,2025-08-23 07:25:33.578802,128.98,255,72.56,4.577,0,alto
2170,4,2,vibracao,2025-08-23 07:55:33.578802,129.2,255,74.05,4.721,0,alto
2171,4,2,vibracao,2025-08-23 08:25:33.578802,129.98,257,71.9,4.141,0,alto
2172,4,2,vibracao,2025-08-23 08:55:33.578802,130.21,259,70.08,4.851,0,alto
2173,4,2,vibracao,2025-08-23 09:25:33.578802,131.21,260,70.42,4.516,0,alto
2174,4,2,vibracao,2025-08-23 09:55:33.578802,132.1,261,72.47,4.888,1,alto
2175,4,2,vibracao,2025-08-23 10:25:33.578802,132.54,262,66.67,4.804,0,alto
2176,4,2,vibracao,2025-08-23 10:55:33.578802,132.95,262,67.33,4.541,0,alto
2177,4,2,vibracao,2025-08-23 11:25:33.578802,133.45,263,67.48,4.639,0,alto
2178,4,2,vibracao,2025-08-23 11:55:33.578802,133.94,263,65.7,4.661,0,alto
2179,4,2,vibracao,2025-08-23 12:25:33.578802,134.44,263,63.77,5.076,0,alto
2180,4,2,vibracao,2025-08-23 12:55:33.578802,134.89,265,62.44,4.401,0,alto
2181,4,2,vibracao,2025-08-23 13:25:33.578802,135.59,268,61.73,4.594,0,alto
2182,4,2,vibracao,2025-08-23 13:55:33.578802,135.92,270,62.27,4.318,0,alto
2183,4,2,vibracao,2025-08-23 14:25:33.578802,136.79,272,61.31,4.763,0,alto
2184,4,2,vibracao,2025-08-23 14:55:33.578802,137.64,273,63.46,4.591,0,alto
2185,4,2,vibracao,2025-08-23 15:25:33.578802,138.23,273,56.23,4.63,0,alto
2186,4,2,vibracao,2025-08-23 15:55:33.578802,139.11,273,61.59,5.14,0,alto
2187,4,2,vibracao,2025-08-23 16:25:33.578802,139.51,276,57.6,4.577,0,alto
2188,4,2,vibracao,2025-08-23 16:55:33.578802,139.72,278,57.46,4.751,0,alto
2189,4,2,vibracao,2025-08-23 17:25:33.578802,140.42,279,58.97,4.689,0,alto
2190,4,2,vibracao,2025-08-23 17:55:33.578802,140.98,279,58.88,4.713,0,alto
2191,4,2,vibracao,2025-08-23 18:25:33.578802,141.64,281,59.5,5.52,0,alto
2192,4,2,vibracao,2025-08-23 18:55:33.578802,142.55,281,60.1,4.407,0,alto
2193,4,2,vibracao,2025-08-23 19:25:33.578802,143.53,281,57.9,5.016,0,alto
2194,4,2,vibracao,2025-08-23 19:55:33.578802,144.24,281,60.94,5.473,0,alto
2195,4,2,vibracao,2025-08-23 20:25:33.578802,145.05,281,57.89,5.148,0,alto
2196,4,2,vibracao,2025-08-23 20:55:33.578802,145.32,282,59.16,4.896,0,alto
2197,4,2,vibracao,2025-08-23 21:25:33.578802,145.65,284,60.17,4.601,0,alto
2198,4,2,vibracao,2025-08-23 21:55:33.578802,146.43,284,60.43,5.233,0,alto
2199,4,2,vibracao,2025-08-23 22:25:33.578802,146.98,284,62.43,5.149,0,alto
2200,4,2,vibracao,2025-08-23 22:55:33.578802,147.53,285,64.94,4.543,0,alto
2201,4,2,vibracao,2025-08-23 23:25:33.578802,147.98,285,65.53,4.852,0,alto
2202,4,2,vibracao,2025-08-23 23:55:33.578802,148.67,285,64.32,4.641,0,alto
2203,4,2,vibracao,2025-08-24 00:25:33.578802,149.01,289,65.25,4.243,0,alto
2204,4,2,vibracao,2025-08-24 00:55:33.578802,149.72,290,66.01,4.663,0,alto
2205,4,2,vibracao,2025-08-24 01:25:33.578802,150.06,290,68.72,5.002,0,alto
2206,4,2,vibracao,2025-08-24 01:55:33.578802,150.31,290,66.67,5.125,0,alto
2207,4,2,vibracao,2025-08-24 02:25:33.578802,150.77,290,68.81,4.906,0,alto
2208,4,2,vibracao,2025-08-24 02:55:33.578802,151.16,290,70.4,5.336,0,alto
2209,4,2,vibracao,2025-08-24 03:25:33.578802,152.07,290,73.86,5.263,0,alto
2210,4,2,vibracao,2025-08-24 03:55:33.578802,152.31,291,72.33,4.981,0,alto
2211,4,2,vibracao,2025-08-24 04:25:33.578802,152.65,293,74.88,4.959,0,alto
2212,4,2,vibracao,2025-08-24 04:55:33.578802,153.29,294,73.79,5.13,0,alto
2213,4,2,vibracao,2025-08-24 05:25:33.578802,153.88,294,72.85,5.039,0,alto
2214,4,2,vibracao,2025-08-24 05:55:33.578802,154.11,294,73.02,4.69,0,alto
2215,4,2,vibracao,2025-08-24 06:25:33.578802,154.32,296,71.67,4.981,0,alto
2216,4,2,vibracao,2025-08-24 06:55:33.578802,155.31,296,77.94,5.236,0,alto
2217,4,2,vibracao,2025-08-24 07:25:33.578802,156.04,297,75.32,5.412,0,alto
2218,4,2,vibracao,2025-08-24 07:55:33.578802,156.53,298,73.99,5.333,0,alto
2219,4,2,vibracao,2025-08-24 08:25:33.578802,157.1,299,70.01,5.188,0,alto
2220,4,2,vibracao,2025-08-24 08:55:33.578802,157.52,300,70.89,5.477,0,alto
2221,4,2,vibracao,2025-08-24 09:25:33.578802,157.99,302,69.2,5.231,0,alto
2222,4,2,vibracao,2025-08-24 09:55:33.578802,158.71,308,70.37,5.129,0,alto
2223,4,2,vibracao,2025-08-24 10:25:33.578802,159.62,312,67.59,5.544,0,alto
2224,4,2,vibracao,2025-08-24 10:55:33.578802,159.97,315,67.09,5.367,0,alto
2225,4,2,vibracao,2025-08-24 11:25:33.578802,160.84,319,65.7,5.536,0,alto
2226,4,2,vibracao,2025-08-24 11:55:33.578802,161.14,319,65.85,4.918,0,alto
2227,4,2,vibracao,2025-08-24 12:25:33.578802,161.51,321,65.39,5.01,0,alto
2228,4,2,vibracao,2025-08-24 12:55:33.578802,161.74,321,63.85,5.024,0,alto
2229,4,2,vibracao,2025-08-24 13:25:33.578802,162.05,325,66.02,5.289,0,alto
2230,4,2,vibracao,2025-08-24 13:55:33.578802,162.98,326,63.81,5.716,1,alto
2231,4,2,vibracao,2025-08-24 14:25:33.578802,163.55,327,60.07,4.986,0,alto
2232,4,2,vibracao,2025-08-24 14:55:33.578802,163.81,329,61.28,5.506,1,alto
2233,4,2,vibracao,2025-08-24 15:25:33.578802,164.78,330,58.76,4.996,0,alto
2234,4,2,vibracao,2025-08-24 15:55:33.578802,165.68,331,58.74,5.842,0,alto
2235,4,2,vibracao,2025-08-24 16:25:33.578802,166.49,331,59.86,4.926,0,alto
2236,4,2,vibracao,2025-08-24 16:55:33.578802,167.44,332,59.87,5.527,0,alto
2237,4,2,vibracao,2025-08-24 17:25:33.578802,167.81,334,57.41,5.572,0,alto
2238,4,2,vibracao,2025-08-24 17:55:33.578802,168.68,334,56.41,5.52,0,alto
2239,4,2,vibracao,2025-08-24 18:25:33.578802,169.43,336,58.63,5.162,0,alto
2240,4,2,vibracao,2025-08-24 18:55:33.578802,170.33,338,59.47,5.136,0,alto
2241,4,2,vibracao,2025-08-24 19:25:33.578802,171.17,338,57.88,5.731,0,alto
2242,4,2,vibracao,2025-08-24 19:55:33.578802,171.64,340,60.97,5.687,0,alto
2243,4,2,vibracao,2025-08-24 20:25:33.578802,172.46,342,61.24,5.701,0,alto
2244,4,2,vibracao,2025-08-24 20:55:33.578802,172.87,345,59.61,5.745,0,alto
2245,4,2,vibracao,2025-08-24 21:25:33.578802,173.34,346,63.61,5.081,0,alto
2246,4,2,vibracao,2025-08-24 21:55:33.578802,173.62,347,64.54,5.08,1,alto
2247,4,2,vibracao,2025-08-24 22:25:33.578802,174.57,348,67.13,5.321,0,alto
2248,4,2,vibracao,2025-08-24 22:55:33.578802,175.0,350,67.49,5.38,0,alto
2249,4,2,vibracao,2025-08-24 23:25:33.578802,175.62,352,63.83,5.368,0,alto
2250,4,2,vibracao,2025-08-24 23:55:33.578802,176.13,354,68.19,5.596,0,alto
2251,4,2,vibracao,2025-08-25 00:25:33.578802,177.1,355,69.19,5.823,0,alto
2252,4,2,vibracao,2025-08-25 00:55:33.578802,177.57,356,68.03,5.48,0,alto
2253,4,2,vibracao,2025-08-25 01:25:33.578802,178.39,357,70.5,5.365,0,alto
